time_ms,src,dst,bytes
1050.915,13,14,1200
1050.917,3,4,1200
1050.917,7,8,1200
1050.918,11,12,1200
1050.918,12,13,1200
1050.919,8,9,1200
1050.919,5,6,1200
1050.921,4,5,1200
1050.922,9,10,1200
1050.923,8,9,1200
1050.923,1,2,1200
1050.923,13,14,1200
1050.924,5,6,1200
1050.924,1,2,1200
1050.925,5,6,1200
1050.928,11,12,1200
1050.929,11,12,1200
1050.930,0,1,1200
1050.931,2,3,1200
1050.931,14,15,1200
1050.931,8,9,1200
1050.931,4,5,1200
1050.933,2,3,1200
1050.933,3,4,1200
1050.933,9,10,1200
1050.933,4,5,1200
1050.935,10,11,1200
1050.935,7,8,1200
1050.938,13,14,1200
1050.938,1,2,1200
1050.939,14,15,1200
1050.940,15,0,1200
1050.940,3,4,1200
1050.941,1,2,1200
1050.942,5,6,1200
1050.943,14,15,1200
1050.943,12,13,1200
1050.944,12,13,1200
1050.944,15,0,1200
1050.944,1,2,1200
1050.945,0,1,1200
1050.945,7,8,1200
1050.946,5,6,1200
1050.946,0,1,1200
1050.948,13,14,1200
1050.948,13,14,1200
1050.948,5,6,1200
1050.950,11,12,1200
1050.950,13,14,1200
1050.950,0,1,1200
1050.951,4,5,1200
1050.951,11,12,1200
1050.953,3,4,1200
1050.956,7,8,1200
1050.957,4,5,1200
1050.961,1,2,1200
1050.962,2,3,1200
1050.962,13,14,1200
1050.963,12,13,1200
1050.964,14,15,1200
1050.964,6,7,1200
1050.965,3,4,1200
1050.967,3,4,1200
1050.967,0,1,1200
1050.968,10,11,1200
1050.970,10,11,1200
1050.971,1,2,1200
1050.971,10,11,1200
1050.974,8,9,1200
1050.974,1,2,1200
1050.976,8,9,1200
1050.976,8,9,1200
1050.976,12,13,1200
1050.977,10,11,1200
1050.978,3,4,1200
1050.979,1,2,1200
1050.979,3,4,1200
1050.981,13,14,1200
1050.981,10,11,1200
1050.982,3,4,1200
1050.982,3,4,1200
1050.983,6,7,1200
1050.985,13,14,1200
1050.987,8,9,1200
1050.989,9,10,1200
1050.990,11,12,1200
1050.992,3,4,1200
1050.993,10,11,1200
1050.994,8,9,1200
1050.995,11,12,1200
1050.997,11,12,1200
1050.998,4,5,1200
1050.998,0,1,1200
1050.998,2,3,1200
1050.999,13,14,1200
1050.999,0,1,1200
1050.999,1,2,1200
1051.000,8,9,1200
1051.001,5,6,1200
1051.002,2,3,1200
1051.002,7,8,1200
1051.002,2,3,1200
1051.004,4,5,1200
1051.005,11,12,1200
1051.006,13,14,1200
1051.007,0,1,1200
1051.007,0,1,1200
1051.007,9,10,1200
1051.008,9,10,1200
1051.009,3,4,1200
1051.009,7,8,1200
1051.010,6,7,1200
1051.012,5,6,1200
1051.013,9,10,1200
1051.013,5,6,1200
1051.014,3,4,1200
1051.018,11,12,1200
1051.020,11,12,1200
1051.021,15,0,1200
1051.022,9,10,1200
1051.023,4,5,1200
1051.023,3,4,1200
1051.024,10,11,1200
1051.024,6,7,1200
1051.025,0,1,1200
1051.026,13,14,1200
1051.027,0,1,1200
1051.027,0,1,1200
1051.028,13,14,1200
1051.030,15,0,1200
1051.030,5,6,1200
1051.030,0,1,1200
1051.031,1,2,1200
1051.031,11,12,1200
1051.032,12,13,1200
1051.035,12,13,1200
1051.036,1,2,1200
1051.037,15,0,1200
1051.037,4,5,1200
1051.038,10,11,1200
1051.038,6,7,1200
1051.041,7,8,1200
1051.041,4,5,1200
1051.044,8,9,1200
1051.045,7,8,1200
1051.045,3,4,1200
1051.045,1,2,1200
1051.046,10,11,1200
1051.048,1,2,1200
1051.048,8,9,1200
1051.048,6,7,1200
1051.049,9,10,1200
1051.049,7,8,1200
1051.051,3,4,1200
1051.052,5,6,1200
1051.052,0,1,1200
1051.053,9,10,1200
1051.053,13,14,1200
1051.054,13,14,1200
1051.054,3,4,1200
1051.055,14,15,1200
1051.056,14,15,1200
1051.057,2,3,1200
1051.059,0,1,1200
1051.060,13,14,1200
1051.061,11,12,1200
1051.064,8,9,1200
1051.064,6,7,1200
1051.064,1,2,1200
1051.065,6,7,1200
1051.069,2,3,1200
1051.069,11,12,1200
1051.070,6,7,1200
1051.070,11,12,1200
1051.070,3,4,1200
1051.072,5,6,1200
1051.072,10,11,1200
1051.073,9,10,1200
1051.076,6,7,1200
1051.076,1,2,1200
1051.076,6,7,1200
1051.081,8,9,1200
1051.081,2,3,1200
1051.082,14,15,1200
1051.082,2,3,1200
1051.083,0,1,1200
1051.085,13,14,1200
1051.086,12,13,1200
1051.086,11,12,1200
1051.091,4,5,1200
1051.092,14,15,1200
1051.094,5,6,1200
1051.094,1,2,1200
1051.095,5,6,1200
1051.096,15,0,1200
1051.098,12,13,1200
1051.099,12,13,1200
1051.101,10,11,1200
1051.101,7,8,1200
1051.103,4,5,1200
1051.103,13,14,1200
1051.103,15,0,1200
1051.104,0,1,1200
1051.104,10,11,1200
1051.106,4,5,1200
1051.107,8,9,1200
1051.109,1,2,1200
1051.109,2,3,1200
1051.112,2,3,1200
1051.113,6,7,1200
1051.114,3,4,1200
1051.114,12,13,1200
1051.114,4,5,1200
1051.115,2,3,1200
1051.115,7,8,1200
1051.117,5,6,1200
1051.118,5,6,1200
1051.120,9,10,1200
1051.120,0,1,1200
1051.122,8,9,1200
1051.122,5,6,1200
1051.123,4,5,1200
1051.126,2,3,1200
1051.126,14,15,1200
1051.127,12,13,1200
1051.128,3,4,1200
1051.129,10,11,1200
1051.131,2,3,1200
1051.133,4,5,1200
1051.133,3,4,1200
1051.136,2,3,1200
1051.137,1,2,1200
1051.137,5,6,1200
1051.137,11,12,1200
1051.138,5,6,1200
1051.138,2,3,1200
1051.139,10,11,1200
1051.140,4,5,1200
1051.140,0,1,1200
1051.140,10,11,1200
1051.141,10,11,1200
1051.141,1,2,1200
1051.143,12,13,1200
1051.143,11,12,1200
1051.148,1,2,1200
1051.148,11,12,1200
1051.149,14,15,1200
1051.149,3,4,1200
1051.150,6,7,1200
1051.151,4,5,1200
1051.152,13,14,1200
1051.154,0,1,1200
1051.157,0,1,1200
1051.158,10,11,1200
1051.159,4,5,1200
1051.159,9,10,1200
1051.160,12,13,1200
1051.162,4,5,1200
1051.162,10,11,1200
1051.162,11,12,1200
1051.165,15,0,1200
1051.166,3,4,1200
1051.167,3,4,1200
1051.167,8,9,1200
1051.167,6,7,1200
1051.169,13,14,1200
1051.169,15,0,1200
1051.169,6,7,1200
1051.170,1,2,1200
1051.172,11,12,1200
1051.172,7,8,1200
1051.175,1,2,1200
1051.176,3,4,1200
1051.177,15,0,1200
1051.177,15,0,1200
1051.177,9,10,1200
1051.177,10,11,1200
1051.177,8,9,1200
1051.179,6,7,1200
1051.180,8,9,1200
1051.181,14,15,1200
1051.182,13,14,1200
1051.183,4,5,1200
1051.185,9,10,1200
1051.185,6,7,1200
1051.185,3,4,1200
1051.187,2,3,1200
1051.188,4,5,1200
1051.189,9,10,1200
1051.192,7,8,1200
1051.193,3,4,1200
1051.194,14,15,1200
1051.196,2,3,1200
1051.196,3,4,1200
1051.196,0,1,1200
1051.196,15,0,1200
1051.196,11,12,1200
1051.198,8,9,1200
1051.200,14,15,1200
1051.203,0,1,1200
1051.205,3,4,1200
1051.207,1,2,1200
1051.208,0,1,1200
1051.211,14,15,1200
1051.212,4,5,1200
1051.213,5,6,1200
1051.213,13,14,1200
1051.214,6,7,1200
1051.215,15,0,1200
1051.216,10,11,1200
1051.216,11,12,1200
1051.219,15,0,1200
1051.219,15,0,1200
1051.219,12,13,1200
1051.219,4,5,1200
1051.221,9,10,1200
1051.221,14,15,1200
1051.222,11,12,1200
1051.222,8,9,1200
1051.222,12,13,1200
1051.223,10,11,1200
1051.225,5,6,1200
1051.225,0,1,1200
1051.225,2,3,1200
1051.226,2,3,1200
1051.228,7,8,1200
1051.228,15,0,1200
1051.230,9,10,1200
1051.231,2,3,1200
1051.233,13,14,1200
1051.233,0,1,1200
1051.234,8,9,1200
1051.235,4,5,1200
1051.235,10,11,1200
1051.236,5,6,1200
1051.236,10,11,1200
1051.241,0,1,1200
1051.243,4,5,1200
1051.245,0,1,1200
1051.246,10,11,1200
1051.248,11,12,1200
1051.250,13,14,1200
1051.250,0,1,1200
1051.252,9,10,1200
1051.253,3,4,1200
1051.253,7,8,1200
1051.255,6,7,1200
1051.255,12,13,1200
1051.256,13,2,1200
1051.256,5,6,1200
1051.259,1,2,1200
1051.259,2,3,1200
1051.260,5,6,1200
1051.261,3,4,1200
1051.261,15,0,1200
1051.262,13,14,1200
1051.262,10,11,1200
1051.264,7,8,1200
1051.264,14,15,1200
1051.265,6,7,1200
1051.265,0,1,1200
1051.271,8,9,1200
1051.272,3,4,1200
1051.272,4,5,1200
1051.273,5,6,1200
1051.273,1,2,1200
1051.273,5,6,1200
1051.274,1,2,1200
1051.275,13,14,1200
1051.275,5,6,1200
1051.275,3,4,1200
1051.276,12,13,1200
1051.276,14,15,1200
1051.276,7,8,1200
1051.276,9,10,1200
1051.278,9,10,1200
1051.278,7,8,1200
1051.279,13,14,1200
1051.279,13,14,1200
1051.280,11,12,1200
1051.283,15,0,1200
1051.283,15,0,1200
1051.283,7,8,1200
1051.284,8,9,1200
1051.287,11,12,1200
1051.288,8,9,1200
1051.289,9,10,1200
1051.291,13,14,1200
1051.291,1,2,1200
1051.292,4,5,1200
1051.292,13,14,1200
1051.293,11,12,1200
1051.294,2,3,1200
1051.297,15,0,1200
1051.299,3,4,1200
1051.301,13,14,1200
1051.301,0,1,1200
1051.305,11,12,1200
1051.305,0,1,1200
1051.306,13,14,1200
1051.307,14,15,1200
1051.307,3,4,1200
1051.309,8,9,1200
1051.309,3,4,1200
1051.310,13,14,1200
1051.310,11,12,1200
1051.312,4,5,1200
1051.312,2,3,1200
1051.312,10,11,1200
1051.313,1,2,1200
1051.316,11,12,1200
1051.318,6,7,1200
1051.320,8,9,1200
1051.320,12,13,1200
1051.323,5,6,1200
1051.324,2,3,1200
1051.325,11,12,1200
1051.325,7,8,1200
1051.326,14,15,1200
1051.327,6,7,1200
1051.328,13,14,1200
1051.330,6,7,1200
1051.330,3,4,1200
1051.332,6,7,1200
1051.332,1,2,1200
1051.336,10,11,1200
1051.336,10,11,1200
1051.337,8,9,1200
1051.339,11,12,1200
1051.342,12,13,1200
1051.344,7,8,1200
1051.347,12,13,1200
1051.347,14,15,1200
1051.349,6,7,1200
1051.350,14,15,1200
1051.352,7,8,1200
1051.354,10,11,1200
1051.355,3,4,1200
1051.355,11,12,1200
1051.356,11,12,1200
1051.356,15,0,1200
1051.356,4,5,1200
1051.357,10,11,1200
1051.358,14,15,1200
1051.361,6,7,1200
1051.361,0,1,1200
1051.361,10,11,1200
1051.362,9,10,1200
1051.364,13,14,1200
1051.364,13,14,1200
1051.364,7,8,1200
1051.364,6,7,1200
1051.365,9,10,1200
1051.365,15,0,1200
1051.365,7,8,1200
1051.365,3,4,1200
1051.366,6,7,1200
1051.366,4,5,1200
1051.367,13,14,1200
1051.367,0,1,1200
1051.368,1,2,1200
1051.368,14,15,1200
1051.369,4,5,1200
1051.369,15,0,1200
1051.370,7,8,1200
1051.371,1,2,1200
1051.371,6,7,1200
1051.372,1,2,1200
1051.373,14,15,1200
1051.374,1,2,1200
1051.375,11,12,1200
1051.376,1,2,1200
1051.376,5,6,1200
1051.376,13,14,1200
1051.379,1,2,1200
1051.381,11,12,1200
1051.381,13,14,1200
1051.382,13,14,1200
1051.384,7,8,1200
1051.384,12,13,1200
1051.384,13,14,1200
1051.386,6,7,1200
1051.386,12,13,1200
1051.387,13,14,1200
1051.389,9,10,1200
1051.389,3,4,1200
1051.389,4,5,1200
1051.391,12,13,1200
1051.394,11,12,1200
1051.394,15,0,1200
1051.395,3,4,1200
1051.395,3,4,1200
1051.395,7,8,1200
1051.396,8,9,1200
1051.398,13,14,1200
1051.399,2,3,1200
1051.400,5,6,1200
1051.402,7,8,1200
1051.403,15,0,1200
1051.404,2,3,1200
1051.404,8,9,1200
1051.404,2,3,1200
1051.404,1,2,1200
1051.406,4,5,1200
1051.406,0,1,1200
1051.406,5,6,1200
1051.406,0,1,1200
1051.406,4,5,1200
1051.406,12,13,1200
1051.408,15,0,1200
1051.408,0,1,1200
1051.409,10,11,1200
1051.410,11,12,1200
1051.410,0,1,1200
1051.412,3,4,1200
1051.412,14,15,1200
1051.414,15,0,1200
1051.415,11,12,1200
1051.419,9,10,1200
1051.422,11,12,1200
1051.422,4,5,1200
1051.422,6,7,1200
1051.422,6,7,1200
1051.423,7,8,1200
1051.425,11,12,1200
1051.426,15,0,1200
1051.427,2,3,1200
1051.427,3,4,1200
1051.427,9,10,1200
1051.430,13,14,1200
1051.432,9,10,1200
1051.432,8,9,1200
1051.434,11,12,1200
1051.435,2,3,1200
1051.437,11,12,1200
1051.438,13,14,1200
1051.438,9,10,1200
1051.440,1,2,1200
1051.441,9,10,1200
1051.441,6,7,1200
1051.441,12,13,1200
1051.442,6,7,1200
1051.443,5,6,1200
1051.444,5,6,1200
1051.445,11,12,1200
1051.445,14,15,1200
1051.445,10,11,1200
1051.446,9,10,1200
1051.446,11,12,1200
1051.450,12,13,1200
1051.450,5,6,1200
1051.451,10,11,1200
1051.451,6,7,1200
1051.452,1,2,1200
1051.453,2,3,1200
1051.457,0,1,1200
1051.458,4,5,1200
1051.458,15,0,1200
1051.458,12,13,1200
1051.459,10,11,1200
1051.459,6,7,1200
1051.460,12,13,1200
1051.461,8,9,1200
1051.461,5,6,1200
1051.463,14,15,1200
1051.463,2,3,1200
1051.464,5,6,1200
1051.466,9,10,1200
1051.467,10,11,1200
1051.468,14,15,1200
1051.468,2,3,1200
1051.470,8,9,1200
1051.470,0,1,1200
1051.470,9,10,1200
1051.470,7,8,1200
1051.471,8,9,1200
1051.471,2,3,1200
1051.472,11,12,1200
1051.472,1,2,1200
1051.473,12,13,1200
1051.474,11,12,1200
1051.480,3,4,1200
1051.481,1,2,1200
1051.483,7,8,1200
1051.484,0,1,1200
1051.486,9,10,1200
1051.489,12,13,1200
1051.490,8,9,1200
1051.492,1,2,1200
1051.495,2,3,1200
1051.496,3,4,1200
1051.497,2,3,1200
1051.498,3,4,1200
1051.498,15,0,1200
1051.500,10,11,1200
1051.501,5,6,1200
1051.502,5,6,1200
1051.502,11,12,1200
1051.502,9,10,1200
1051.502,3,4,1200
1051.503,10,11,1200
1051.504,15,0,1200
1051.504,10,11,1200
1051.505,11,12,1200
1051.505,8,9,1200
1051.505,13,14,1200
1051.506,5,6,1200
1051.506,15,0,1200
1051.507,12,13,1200
1051.507,3,4,1200
1051.507,10,11,1200
1051.507,4,5,1200
1051.511,0,1,1200
1051.513,8,9,1200
1051.513,3,4,1200
1051.515,2,3,1200
1051.518,4,5,1200
1051.519,2,3,1200
1051.519,7,8,1200
1051.521,0,1,1200
1051.522,2,3,1200
1051.523,13,14,1200
1051.528,14,15,1200
1051.528,11,12,1200
1051.528,9,10,1200
1051.533,1,2,1200
1051.534,3,4,1200
1051.534,15,0,1200
1051.535,4,5,1200
1051.535,8,9,1200
1051.537,13,14,1200
1051.539,6,7,1200
1051.539,5,6,1200
1051.540,8,9,1200
1051.541,14,15,1200
1051.543,9,10,1200
1051.543,12,13,1200
1051.543,0,1,1200
1051.544,10,11,1200
1051.544,10,11,1200
1051.547,2,3,1200
1051.548,1,2,1200
1051.550,13,14,1200
1051.553,6,7,1200
1051.553,9,10,1200
1051.553,4,5,1200
1051.554,0,1,1200
1051.557,5,6,1200
1051.558,15,0,1200
1051.558,0,1,1200
1051.558,14,15,1200
1051.558,15,0,1200
1051.558,15,0,1200
1051.560,10,11,1200
1051.560,2,3,1200
1051.561,7,8,1200
1051.561,11,12,1200
1051.563,6,7,1200
1051.564,0,1,1200
1051.565,5,6,1200
1051.566,7,8,1200
1051.567,5,6,1200
1051.568,13,14,1200
1051.569,14,15,1200
1051.576,13,14,1200
1051.577,9,10,1200
1051.578,11,12,1200
1051.578,2,3,1200
1051.579,2,3,1200
1051.580,9,10,1200
1051.581,15,0,1200
1051.581,2,3,1200
1051.582,12,13,1200
1051.583,10,11,1200
1051.585,11,12,1200
1051.585,9,10,1200
1051.587,14,15,1200
1051.588,14,15,1200
1051.588,13,14,1200
1051.589,7,8,1200
1051.591,9,10,1200
1051.591,7,8,1200
1051.594,8,9,1200
1051.594,8,9,1200
1051.594,3,4,1200
1051.594,13,14,1200
1051.595,9,15,1200
1051.596,6,7,1200
1051.597,15,0,1200
1051.597,6,7,1200
1051.597,11,12,1200
1051.598,1,2,1200
1051.599,2,3,1200
1051.599,9,10,1200
1051.599,2,3,1200
1051.600,2,3,1200
1051.600,4,5,1200
1051.600,6,7,1200
1051.601,0,1,1200
1051.602,11,12,1200
1051.603,9,10,1200
1051.607,10,11,1200
1051.607,6,7,1200
1051.608,3,4,1200
1051.608,3,4,1200
1051.609,12,13,1200
1051.610,15,0,1200
1051.611,15,0,1200
1051.611,2,3,1200
1051.612,8,9,1200
1051.613,12,13,1200
1051.613,1,2,1200
1051.613,2,3,1200
1051.613,4,5,1200
1051.616,6,7,1200
1051.616,6,7,1200
1051.617,12,13,1200
1051.618,15,0,1200
1051.618,15,0,1200
1051.618,6,7,1200
1051.620,8,9,1200
1051.620,15,0,1200
1051.621,0,1,1200
1051.621,7,8,1200
1051.621,1,2,1200
1051.621,4,5,1200
1051.622,3,4,1200
1051.622,4,5,1200
1051.622,5,6,1200
1051.622,11,12,1200
1051.623,13,14,1200
1051.623,1,2,1200
1051.624,4,5,1200
1051.625,0,1,1200
1051.628,6,7,1200
1051.629,13,14,1200
1051.629,3,4,1200
1051.630,12,13,1200
1051.630,7,8,1200
1051.631,0,1,1200
1051.632,2,3,1200
1051.633,2,3,1200
1051.633,8,9,1200
1051.634,11,12,1200
1051.635,13,14,1200
1051.637,1,2,1200
1051.637,14,15,1200
1051.637,3,4,1200
1051.640,14,15,1200
1051.642,9,10,1200
1051.643,0,1,1200
1051.643,6,7,1200
1051.643,6,7,1200
1051.645,7,8,1200
1051.646,6,7,1200
1051.647,7,8,1200
1051.647,6,7,1200
1051.647,12,13,1200
1051.650,1,2,1200
1051.651,9,10,1200
1051.652,4,5,1200
1051.652,3,4,1200
1051.653,0,1,1200
1051.654,9,10,1200
1051.655,0,1,1200
1051.655,10,11,1200
1051.655,14,15,1200
1051.658,10,11,1200
1051.658,15,0,1200
1051.658,12,13,1200
1051.660,4,5,1200
1051.661,3,4,1200
1051.661,3,4,1200
1051.661,4,5,1200
1051.666,11,12,1200
1051.666,13,14,1200
1051.666,2,3,1200
1051.667,9,10,1200
1051.667,12,13,1200
1051.667,9,10,1200
1051.668,5,6,1200
1051.668,7,8,1200
1051.669,1,2,1200
1051.670,15,0,1200
1051.670,14,15,1200
1051.670,1,2,1200
1051.671,12,13,1200
1051.673,0,1,1200
1051.674,8,9,1200
1051.676,4,5,1200
1051.676,11,12,1200
1051.676,2,3,1200
1051.679,7,8,1200
1051.679,0,1,1200
1051.680,9,10,1200
1051.680,2,3,1200
1051.681,12,13,1200
1051.681,2,3,1200
1051.683,8,9,1200
1051.683,8,9,1200
1051.684,4,5,1200
1051.685,9,10,1200
1051.687,2,3,1200
1051.688,4,5,1200
1051.689,2,3,1200
1051.691,6,7,1200
1051.691,14,15,1200
1051.692,0,1,1200
1051.693,5,6,1200
1051.693,9,10,1200
1051.694,0,1,1200
1051.695,8,9,1200
1051.696,6,7,1200
1051.697,14,15,1200
1051.697,10,11,1200
1051.698,1,2,1200
1051.698,7,8,1200
1051.699,5,6,1200
1051.699,3,4,1200
1051.699,1,2,1200
1051.700,8,9,1200
1051.700,7,8,1200
1051.702,0,1,1200
1051.703,12,13,1200
1051.704,0,1,1200
1051.705,7,8,1200
1051.706,15,0,1200
1051.706,13,14,1200
1051.706,8,9,1200
1051.708,4,5,1200
1051.708,10,11,1200
1051.708,12,13,1200
1051.708,1,2,1200
1051.708,5,6,1200
1051.708,8,9,1200
1051.708,1,2,1200
1051.710,8,9,1200
1051.711,13,14,1200
1051.712,15,0,1200
1051.713,4,5,1200
1051.715,13,14,1200
1051.718,15,0,1200
1051.721,1,2,1200
1051.723,2,3,1200
1051.725,13,14,1200
1051.725,9,10,1200
1051.726,2,3,1200
1051.726,12,13,1200
1051.727,7,8,1200
1051.727,4,5,1200
1051.727,6,7,1200
1051.729,6,7,1200
1051.733,2,3,1200
1051.735,7,8,1200
1051.735,14,15,1200
1051.736,5,6,1200
1051.737,0,1,1200
1051.740,2,3,1200
1051.741,15,0,1200
1051.741,7,8,1200
1051.741,6,7,1200
1051.742,6,7,1200
1051.744,9,10,1200
1051.745,12,13,1200
1051.745,14,15,1200
1051.751,1,2,1200
1051.754,7,8,1200
1051.755,7,8,1200
1051.756,1,2,1200
1051.757,12,13,1200
1051.757,9,10,1200
1051.758,3,4,1200
1051.758,10,11,1200
1051.759,10,11,1200
1051.760,2,3,1200
1051.762,0,1,1200
1051.762,13,14,1200
1051.763,13,14,1200
1051.764,4,5,1200
1051.764,3,4,1200
1051.764,7,8,1200
1051.765,14,15,1200
1051.767,11,12,1200
1051.767,3,4,1200
1051.767,5,6,1200
1051.772,3,4,1200
1051.773,4,5,1200
1051.774,3,4,1200
1051.775,5,6,1200
1051.780,6,7,1200
1051.783,5,6,1200
1051.784,2,3,1200
1051.785,9,10,1200
1051.786,8,9,1200
1051.788,2,3,1200
1051.790,4,5,1200
1051.790,7,8,1200
1051.792,13,14,1200
1051.795,10,11,1200
1051.796,0,1,1200
1051.796,8,9,1200
1051.796,12,13,1200
1051.797,14,15,1200
1051.798,6,7,1200
1051.799,9,10,1200
1051.799,2,3,1200
1051.800,14,15,1200
1051.800,14,15,1200
1051.800,14,15,1200
1051.804,12,13,1200
1051.804,8,9,1200
1051.805,10,11,1200
1051.808,2,3,1200
1051.810,0,1,1200
1051.811,10,11,1200
1051.812,8,9,1200
1051.813,13,14,1200
1051.814,8,9,1200
1051.814,15,0,1200
1051.814,0,14,1200
1051.815,13,14,1200
1051.816,3,4,1200
1051.817,12,13,1200
1051.820,2,3,1200
1051.821,0,1,1200
1051.824,1,2,1200
1051.824,1,2,1200
1051.825,5,6,1200
1051.825,15,0,1200
1051.826,7,8,1200
1051.826,3,4,1200
1051.831,1,2,1200
1051.832,8,9,1200
1051.832,1,2,1200
1051.832,11,12,1200
1051.833,13,14,1200
1051.834,3,4,1200
1051.835,8,9,1200
1051.835,10,11,1200
1051.836,3,4,1200
1051.836,3,4,1200
1051.838,6,7,1200
1051.840,5,6,1200
1051.840,5,6,1200
1051.840,4,5,1200
1051.840,15,0,1200
1051.841,9,10,1200
1051.842,3,4,1200
1051.843,1,2,1200
1051.843,12,13,1200
1051.844,0,1,1200
1051.844,11,12,1200
1051.845,5,6,1200
1051.846,14,15,1200
1051.847,12,13,1200
1051.849,9,10,1200
1051.849,3,4,1200
1051.849,13,14,1200
1051.849,13,14,1200
1051.849,8,9,1200
1051.850,0,1,1200
1051.852,5,6,1200
1051.853,4,5,1200
1051.854,10,11,1200
1051.857,7,8,1200
1051.857,14,15,1200
1051.859,14,15,1200
1051.860,0,1,1200
1051.861,4,5,1200
1051.861,10,11,1200
1051.862,10,11,1200
1051.863,15,0,1200
1051.865,9,10,1200
1051.866,6,7,1200
1051.868,0,1,1200
1051.868,1,2,1200
1051.868,11,12,1200
1051.868,8,9,1200
1051.870,1,2,1200
1051.870,0,1,1200
1051.870,15,0,1200
1051.873,9,10,1200
1051.875,9,10,1200
1051.875,1,2,1200
1051.876,5,6,1200
1051.877,4,5,1200
1051.878,8,9,1200
1051.878,13,14,1200
1051.879,15,0,1200
1051.879,4,5,1200
1051.880,12,13,1200
1051.882,1,2,1200
1051.882,1,2,1200
1051.884,15,0,1200
1051.884,2,3,1200
1051.885,5,6,1200
1051.886,7,8,1200
1051.889,1,2,1200
1051.891,9,10,1200
1051.892,7,8,1200
1051.893,6,7,1200
1051.894,0,1,1200
1051.894,4,5,1200
1051.895,10,11,1200
1051.895,13,14,1200
1051.896,0,1,1200
1051.896,1,2,1200
1051.897,6,7,1200
1051.897,0,1,1200
1051.899,9,10,1200
1051.899,15,0,1200
1051.900,11,12,1200
1051.900,14,15,1200
1051.900,6,7,1200
1051.901,15,0,1200
1051.901,12,13,1200
1051.901,11,12,1200
1051.902,10,11,1200
1051.904,10,11,1200
1051.906,4,5,1200
1051.907,14,15,1200
1051.908,8,9,1200
1051.909,1,2,1200
1051.909,8,9,1200
1051.910,2,3,1200
1051.910,2,3,1200
1051.911,5,6,1200
1051.911,7,8,1200
1051.912,11,12,1200
1051.913,12,13,1200
1051.914,9,10,1200
1051.914,15,0,1200
1051.915,14,15,1200
1051.915,7,8,1200
1051.915,12,13,1200
1051.917,4,5,1200
1051.922,12,13,1200
1051.923,6,7,1200
1051.923,8,9,1200
1051.923,5,6,1200
1051.924,10,11,1200
1051.924,5,6,1200
1051.926,2,3,1200
1051.928,12,13,1200
1051.928,10,11,1200
1051.928,5,6,1200
1051.929,1,2,1200
1051.929,1,2,1200
1051.930,5,6,1200
1051.930,13,14,1200
1051.930,6,7,1200
1051.931,2,3,1200
1051.933,4,5,1200
1051.933,11,12,1200
1051.934,8,9,1200
1051.936,5,6,1200
1051.936,3,4,1200
1051.937,1,2,1200
1051.938,6,7,1200
1051.941,6,7,1200
1051.942,15,0,1200
1051.943,11,12,1200
1051.944,7,8,1200
1051.948,6,7,1200
1051.949,11,12,1200
1051.949,6,7,1200
1051.949,4,5,1200
1051.950,15,0,1200
1051.952,2,3,1200
1051.952,13,14,1200
1051.955,3,4,1200
1051.958,14,15,1200
1051.958,8,9,1200
1051.959,13,14,1200
1051.961,9,10,1200
1051.961,10,11,1200
1051.963,4,5,1200
1051.963,11,12,1200
1051.966,15,0,1200
1051.967,10,11,1200
1051.972,14,15,1200
1051.973,6,7,1200
1051.973,6,7,1200
1051.974,9,10,1200
1051.975,10,11,1200
1051.975,7,8,1200
1051.976,2,3,1200
1051.977,15,0,1200
1051.978,10,11,1200
1051.979,10,11,1200
1051.981,0,1,1200
1051.982,2,3,1200
1051.982,4,5,1200
1051.983,8,9,1200
1051.983,1,2,1200
1051.984,6,7,1200
1051.984,6,7,1200
1051.984,14,15,1200
1051.984,1,2,1200
1051.985,15,0,1200
1051.985,7,8,1200
1051.987,11,12,1200
1051.987,13,14,1200
1051.987,1,2,1200
1051.988,11,12,1200
1051.988,0,1,1200
1051.989,3,4,1200
1051.989,7,8,1200
1051.990,15,0,1200
1051.991,14,15,1200
1051.992,5,6,1200
1051.995,0,1,1200
1051.997,3,4,1200
1051.997,15,0,1200
1051.997,15,0,1200
1051.998,6,7,1200
1051.999,9,10,1200
1052.001,7,8,1200
1052.001,14,15,1200
1052.002,9,10,1200
1052.002,11,12,1200
1052.003,7,8,1200
1052.004,8,9,1200
1052.004,1,2,1200
1052.006,9,10,1200
1052.006,2,3,1200
1052.006,0,1,1200
1052.008,7,8,1200
1052.009,11,12,1200
1052.010,10,11,1200
1052.010,7,8,1200
1052.011,8,9,1200
1052.011,5,6,1200
1052.011,10,11,1200
1052.011,0,1,1200
1052.013,14,15,1200
1052.014,0,1,1200
1052.017,14,15,1200
1052.018,9,10,1200
1052.018,12,13,1200
1052.018,14,15,1200
1052.019,10,11,1200
1052.019,7,8,1200
1052.021,10,11,1200
1052.021,14,15,1200
1052.023,11,12,1200
1052.023,1,2,1200
1052.023,7,8,1200
1052.023,3,2,1200
1052.023,5,6,1200
1052.023,4,5,1200
1052.024,3,4,1200
1052.025,5,6,1200
1052.026,10,11,1200
1052.027,10,11,1200
1052.027,2,3,1200
1052.028,5,6,1200
1052.028,14,15,1200
1052.030,12,13,1200
1052.031,5,6,1200
1052.033,9,10,1200
1052.034,10,11,1200
1052.035,6,7,1200
1052.035,3,4,1200
1052.035,11,12,1200
